602  ìœè¨ñq                                                     2020ï‚ê≥    -7
202110251220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102513 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102514 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102515 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102516 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102517 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102518 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102519 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102520 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110252020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110252040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102521 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110252120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110252140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102522 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110252220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110252240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102523 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110252320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110252340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 0 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 1 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 2 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 3 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 4 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 5 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 6 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 7 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 8 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 9 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211026 940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102610 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102611 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102612 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102613 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102614 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102615 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102616 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102617 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102618 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102619 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110261940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102620 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110262020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110262040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102621 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110262120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110262140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102622 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110262220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110262240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102623 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110262320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110262340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 0 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 1 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 2 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 3 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 4 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 5 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 6 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 7 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 8 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 9 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211027 940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102710 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110271020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110271040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102711 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110271120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110271140     0   135  0.87   8.8  1.45  10.9  1.85  10.4  2.74  10.1   140
2021102712 0     0   126  1.10   9.4  1.75  10.9  2.30  11.3  2.88  10.6   144
202110271220     0   144  0.92   8.3  1.56  10.5  1.96  11.2  2.39  12.2   144
202110271240     0   130  1.06   9.1  1.68  10.6  2.10  10.3  3.18  11.2   148
2021102713 0     0   136  1.04   8.8  1.68  10.3  2.02  10.2  2.63  11.4   136
202110271320     0   135  0.99   8.8  1.63  10.7  2.02  11.6  2.50  10.8   144
202110271340     0   131  1.02   9.0  1.54  11.1  1.94  10.7  2.54  10.9   144
2021102714 0     0   122  1.08   9.8  1.67  12.1  2.07  11.8  2.61  10.5   148
202110271420     0   132  0.93   9.0  1.45  10.9  1.79  11.3  2.16   9.5   140
202110271440     0   121  1.13   9.9  1.68  11.2  2.04  12.0  2.52  11.9   136
2021102715 0     0   129  0.99   9.2  1.55  11.3  1.97  11.1  2.32  11.0   140
202110271520     0   131  0.98   9.1  1.55  10.9  2.00  11.3  2.78   9.9   140
202110271540     0   137  0.98   8.7  1.62  10.6  2.02  10.7  2.37  10.9   140
2021102716 0     0   130  0.96   9.2  1.55  11.0  1.90  10.7  2.11  10.4   136
202110271620     0   129  0.99   9.2  1.59  11.1  2.05  11.6  2.77  11.0   136
202110271640     0   134  0.95   8.9  1.55  11.0  1.98  11.6  2.50  10.9   132
2021102717 0     0   133  0.89   9.0  1.45  11.2  1.76  11.1  2.10  11.1   153
202110271720     0   135  0.88   8.8  1.44  10.9  1.84  11.1  2.53  11.2   144
202110271740     0   135  0.89   8.8  1.45  10.9  1.77  10.7  2.08  10.3   140
2021102718 0     0   138  0.85   8.6  1.42  11.3  1.77  11.2  2.06  12.2   144
202110271820     0   145  0.74   8.2  1.18  10.3  1.44  11.0  1.75  10.1   140
202110271840     0   136  0.89   8.8  1.40  11.1  1.79  11.2  2.26  10.8   132
2021102719 0     0   145  0.84   8.3  1.37  10.8  1.77  11.2  2.32   9.0   136
202110271920     0   150  0.81   7.9  1.38  11.0  1.71  11.1  2.04  10.8   144
202110271940     0   141  0.87   8.4  1.44  10.9  1.76  11.0  2.07  10.9   140
2021102720 0     0   143  0.83   8.3  1.34  11.1  1.76  10.7  2.58  10.3   136
202110272020     0   154  0.71   7.7  1.20  10.7  1.56  10.9  2.12  10.9   144
202110272040     0   159  0.71   7.5  1.22  10.3  1.62  10.4  2.24  10.4   144
2021102721 0     0   140  0.82   8.5  1.31  11.1  1.57  11.0  1.92  10.4   136
202110272120     0   161  0.75   7.4  1.23  10.6  1.52  11.0  2.01  10.6   132
202110272140     0   187  0.70   6.4  1.16   9.3  1.49  10.2  2.04  10.9   132
2021102722 0     0   186  0.70   6.4  1.16   9.7  1.55  10.1  2.43   8.9   140
202110272220     0   185  0.75   6.5  1.22   9.8  1.55  10.0  2.01   9.5   144
202110272240     0   193  0.71   6.2  1.15   9.2  1.45  10.2  1.83   9.8   136
2021102723 0     0   199  0.69   6.0  1.17   8.8  1.45   9.4  1.73   9.0   140
202110272320     0   204  0.66   5.8  1.08   8.8  1.35  10.3  1.57  11.3   157
202110272340     0   190  0.71   6.3  1.11   9.1  1.41   9.8  2.00  10.6   128
20211028 0 0     0   165  0.84   7.2  1.35  10.1  1.62  10.3  1.95  11.3   148
20211028 020     0   191  0.70   6.2  1.16   9.6  1.42  11.0  1.80  10.7   136
20211028 040     0   197  0.65   6.1  1.05   8.5  1.31  10.1  1.69  10.7   144
20211028 1 0     0   172  0.70   6.9  1.10   9.8  1.32  10.4  1.64  12.0   132
20211028 120     0   206  0.62   5.8  0.97   8.4  1.25   8.7  1.84  10.1   144
20211028 140     0   199  0.65   6.0  1.07   8.7  1.31   9.9  1.50  11.6   148
20211028 2 0     0   197  0.69   6.1  1.13   9.1  1.48   9.5  2.05  11.0   136
20211028 220     0   220  0.69   5.4  1.11   8.3  1.43   9.4  1.81   8.4   136
20211028 240     0   210  0.76   5.7  1.18   8.1  1.42  10.2  1.82  11.0   140
20211028 3 0     0   235  0.69   5.1  1.07   7.0  1.29   8.3  1.49   9.8   136
20211028 320     0   243  0.68   4.9  1.05   6.8  1.33   7.8  1.70  11.1   132
20211028 340     0   229  0.73   5.2  1.14   7.0  1.37   8.3  1.68   8.7   136
20211028 4 0     0   239  0.70   5.0  1.09   6.1  1.38   7.1  1.66   5.9   136
20211028 420     0   213  0.79   5.6  1.26   7.5  1.63   8.8  2.48  11.8   132
20211028 440     0   221  0.72   5.4  1.19   7.8  1.50   8.4  1.82  11.1   136
20211028 5 0     0   212  0.73   5.6  1.17   8.3  1.44   9.2  1.71  10.6   132
20211028 520     0   209  0.69   5.7  1.11   8.2  1.36   8.9  1.78   9.5   136
20211028 540     0   213  0.70   5.6  1.10   7.7  1.37   9.7  1.77  11.8   128
20211028 6 0     0   209  0.68   5.7  1.06   8.4  1.29   9.7  1.50  10.7   132
20211028 620     0   213  0.71   5.6  1.13   8.1  1.44   9.6  1.96  11.1   132
20211028 640     0   220  0.66   5.4  1.04   7.6  1.27   8.4  1.60   6.1   132
20211028 7 0     0   215  0.72   5.6  1.16   7.9  1.47   9.0  1.75   9.4   132
20211028 720     0   196  0.74   6.1  1.13   8.3  1.40   9.2  1.73  11.8   132
20211028 740     0   199  0.68   6.0  1.11   8.7  1.42   9.1  1.89  10.3   132
20211028 8 0     0   205  0.69   5.8  1.11   8.2  1.49   8.8  1.68   7.5   136
20211028 820     0   179  0.82   6.7  1.24   8.3  1.49   8.4  1.74  10.9   136
20211028 840     0   183  0.75   6.5  1.20   8.9  1.52   9.2  1.92   9.2   132
20211028 9 0     0   190  0.82   6.3  1.31   8.8  1.65   9.7  2.01  11.2   136
20211028 920     0   202  0.74   5.9  1.19   8.6  1.51   9.4  2.00   9.9   136
20211028 940     0   198  0.79   6.0  1.26   8.4  1.64   9.2  2.43  11.6   136
2021102810 0     0   177  0.86   6.7  1.34   9.4  1.67  10.0  1.94   9.1   132
202110281020     0   205  0.67   5.8  1.06   8.2  1.34   8.9  1.86  11.0   132
202110281040     0   214  0.71   5.6  1.13   7.9  1.41   8.5  1.71   9.9   140
2021102811 0     0   224  0.74   5.3  1.15   7.0  1.46   8.3  2.16   5.2   132
202110281120     0   223  0.79   5.4  1.25   7.6  1.56   9.1  2.17   8.1   140
202110281140     0   229  0.79   5.2  1.28   7.3  1.64   9.1  2.03   9.2   157
2021102812 0     0   199  0.85   6.0  1.38   8.9  1.73   9.5  2.17  11.0   136
202110281220     0   219  0.71   5.4  1.14   7.9  1.41   9.0  1.98  10.1   148
202110281240     0   219  0.66   5.4  1.05   8.0  1.38   8.6  1.91   8.7   140
2021102813 0     0   215  0.65   5.6  1.06   8.3  1.31   9.4  1.58  10.2   132
202110281320     0   182  0.65   6.5  1.06   9.1  1.30   9.3  1.67   9.0   136
202110281340     0   195  0.63   6.1  1.03   8.6  1.28   9.6  1.83  11.1   144
2021102814 0     0   168  0.68   7.1  1.10   9.9  1.34  10.0  1.58   9.6   140
202110281420     0   185  0.60   6.5  0.93   8.8  1.11   9.1  1.52   8.1   144
202110281440     0   195  0.56   6.1  0.89   8.5  1.11   9.2  1.37   7.0   136
2021102815 0     0   195  0.58   6.1  0.95   8.6  1.19   9.3  1.59  11.4   140
202110281520     0   181  0.57   6.6  0.91   9.3  1.14  10.2  1.39  10.2   140
202110281540     0   181  0.54   6.6  0.87   9.7  1.10   9.9  1.52  11.5   136
2021102816 0     0   193  0.52   6.2  0.80   8.5  1.01   9.1  1.38   8.9   157
202110281620     0   179  0.51   6.7  0.86   9.4  1.10  10.0  1.51  10.0   136
202110281640     0   185  0.49   6.5  0.83   9.4  1.06   9.7  1.43   9.9   140
2021102817 0     0   185  0.45   6.4  0.73   9.2  0.94   9.9  1.16  11.4   136
202110281720     0   195  0.43   6.1  0.72   8.8  0.92   9.3  1.15   9.8   140
202110281740     0   203  0.39   5.8  0.65   9.0  0.84   9.5  1.01   9.3   153
2021102818 0     0   188  0.41   6.3  0.70   9.4  0.90   9.6  1.14   8.7   144
202110281820     0   175  0.43   6.8  0.68   9.0  0.86   9.3  1.18   8.9   144
202110281840     0   186  0.39   6.3  0.66   9.3  0.84   9.7  1.11  10.2   140
2021102819 0     0   182  0.42   6.5  0.70   9.5  0.93   9.6  1.35   9.9   136
202110281920     0   171  0.42   6.9  0.66   9.3  0.79   9.5  0.95   9.5   140
202110281940     0   189  0.40   6.3  0.67   9.0  0.88   9.6  0.98   8.8   140
2021102820 0     0   181  0.39   6.6  0.61   8.9  0.75   9.0  0.89  10.5   144
202110282020     0   183  0.39   6.5  0.63   9.2  0.77   9.6  0.95   8.5   144
202110282040     0   193  0.37   6.2  0.61   9.5  0.74   9.8  0.86   9.3   140
2021102821 0     0   201  0.34   5.9  0.56   8.9  0.68   9.4  0.80   9.0   140
202110282120     0   215  0.33   5.5  0.54   8.2  0.70   9.4  0.94   9.2   132
202110282140     0   200  0.36   5.9  0.60   9.0  0.81   9.4  1.23   9.6   140
2021102822 0     0   211  0.35   5.6  0.57   8.8  0.73   9.4  1.01  10.2   153
202110282220     0   197  0.36   6.1  0.62   9.3  0.79   9.5  1.05   8.8   148
202110282240     0   184  0.34   6.5  0.56   9.4  0.69   9.9  0.84   9.5   144
2021102823 0     0   217  0.26   5.5  0.43   8.7  0.56   9.8  0.70   9.6   144
202110282320     0   187  0.28   6.3  0.46   9.4  0.57   9.5  0.67  10.0   144
202110282340     0   201  0.26   5.9  0.46   9.1  0.59   9.6  0.71   8.6   153
20211029 0 0     0   220  0.26   5.4  0.44   8.4  0.60   9.3  0.71  10.4   144
20211029 020     0   253  0.25   4.7  0.44   7.7  0.58   8.8  0.90   9.6   140
20211029 040     0   231  0.29   5.1  0.47   8.0  0.57   9.4  0.79   9.0   148
20211029 1 0     0   252  0.26   4.8  0.42   7.7  0.53   9.0  0.63  10.4   144
20211029 120     0   232  0.26   5.1  0.43   8.1  0.55   9.4  0.72   9.0   132
20211029 140     0   259  0.23   4.4  0.38   7.1  0.49   8.4  0.66  12.5   132
20211029 2 0     0   252  0.24   4.8  0.40   8.0  0.51   9.0  0.62   9.2   148
20211029 220     0   225  0.27   5.3  0.43   8.6  0.51   9.6  0.63  10.3   136
20211029 240     0   250  0.24   4.8  0.40   7.3  0.50   8.5  0.64   9.8   140
20211029 3 0     0   253  0.25   4.7  0.42   7.4  0.54   9.6  0.67  10.1   148
20211029 320     0   250  0.24   4.8  0.40   7.6  0.51   9.6  0.65  11.0   136
20211029 340     0   270  0.24   4.4  0.40   7.0  0.53   8.9  0.78   9.8   140
20211029 4 0     0   273  0.24   4.4  0.40   6.8  0.53   9.1  0.72   8.7   136
20211029 420     0   249  0.24   4.8  0.39   7.7  0.51   9.8  0.61  10.8   144
20211029 440     0   223  0.25   5.3  0.40   8.5  0.51   9.6  0.84  10.3   157
20211029 5 0     0   240  0.22   5.0  0.37   8.3  0.47   9.3  0.59  10.4   136
20211029 520     0   213  0.22   5.6  0.37   8.7  0.46   9.9  0.61   9.2   140
20211029 540     0   242  0.19   4.9  0.33   8.1  0.43   9.0  0.69   9.2   148
20211029 6 0     0   230  0.21   5.2  0.34   8.2  0.42   9.2  0.62   9.4   161
20211029 620     0   241  0.20   5.0  0.33   7.7  0.43   9.5  0.69  10.9   132
20211029 640     0   260  0.20   4.6  0.33   7.4  0.42   8.9  0.53  12.0   140
20211029 7 0     0   273  0.18   4.4  0.30   7.3  0.39   9.4  0.53   9.1   148
20211029 720     0   252  0.19   4.7  0.30   7.6  0.39   9.2  0.49  10.2   144
20211029 740     0   271  0.17   4.4  0.28   6.8  0.38   9.5  0.50   7.0   148
20211029 8 0     0   239  0.19   5.0  0.32   8.0  0.41   9.6  0.46   9.9   136
20211029 820     0   214  0.20   5.6  0.31   8.7  0.41  10.2  0.49  10.8   148
20211029 840     0   239  0.18   5.0  0.31   8.3  0.43  10.6  0.53  10.3   140
20211029 9 0     0   231  0.18   5.1  0.31   8.9  0.41  10.2  0.59  10.6   161
20211029 920     0   220  0.18   5.4  0.29   8.6  0.36   9.2  0.42   9.8   153
20211029 940     0   265  0.17   4.5  0.29   8.0  0.37   9.7  0.48   9.7   169
2021102910 0     0   305  0.18   3.9  0.30   6.3  0.40   8.7  0.54   9.3   144
202110291020     0   324  0.21   3.7  0.33   5.7  0.45   7.7  0.72  11.3   190
202110291040     0   280  0.19   4.3  0.33   7.0  0.44   9.1  0.57   8.3   157
2021102911 0     0   312  0.19   3.8  0.32   6.1  0.42   8.4  0.59  11.4   148
202110291120     0   283  0.24   4.2  0.41   6.8  0.53   8.6  0.81   7.3   148
202110291140     0   285  0.24   4.1  0.36   6.3  0.45   7.9  0.59  11.7   140
2021102912 0     0   300  0.21   4.0  0.33   5.8  0.45   7.9  0.70   8.1   152
202110291220     0   313  0.19   3.8  0.32   6.0  0.44   8.3  0.64  10.2   148
202110291240     0   283  0.21   4.1  0.33   5.9  0.44   8.4  0.55  10.1   211
2021102913 0     0   266  0.20   4.5  0.32   7.0  0.43   9.1  0.65  11.0   153
202110291320     0   267  0.21   4.5  0.35   7.2  0.46   8.9  0.65  10.8   136
202110291340     0   232  0.20   5.1  0.33   8.3  0.45  10.2  0.73   9.7   153
2021102914 0     0   260  0.17   4.6  0.29   7.7  0.39   9.3  0.53  12.0   132
202110291420     0   244  0.17   4.9  0.28   8.3  0.36   9.7  0.48   9.2   148
202110291440     0   254  0.17   4.7  0.28   8.0  0.38   9.9  0.51  10.5   161
2021102915 0     0   212  0.19   5.6  0.32   9.5  0.40  10.1  0.58  11.2   153
202110291520     0   241  0.17   4.9  0.29   8.5  0.37  10.2  0.56  10.6   140
202110291540     0   242  0.16   4.9  0.29   9.0  0.37  10.7  0.47  13.7   153
2021102916 0     0   255  0.17   4.7  0.28   7.7  0.36   9.3  0.50  11.7   161
202110291620     0   249  0.17   4.8  0.27   8.2  0.37  10.0  0.50  10.1   140
202110291640     0   250  0.16   4.8  0.26   8.0  0.35  10.4  0.48  10.7   153
2021102917 0     0   233  0.16   5.1  0.28   9.2  0.36  11.0  0.43  12.0   161
202110291720     0   231  0.15   5.1  0.25   8.6  0.33  10.7  0.47  11.7   148
202110291740     0   242  0.15   4.9  0.26   8.4  0.34  10.6  0.43  11.7   148
2021102918 0     0   212  0.16   5.6  0.27   9.5  0.34  10.7  0.40  11.6   148
202110291820     0   242  0.14   4.9  0.24   8.3  0.32  10.5  0.44  11.4   169
